ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,Column3,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,OrderDate,DueDate,ShipDate,Customerfullname,UnitPrice2,Product Subcategory,Product Name,Date,   Year,   Monthno,  Monthfullname,   Quarter,  Year-Month,  Weekdayno,weekdaysname,Financial Month,Financial Quarter,Sale Amount,Production cost ,Profit,Gender,Org Product Name,Territory Region,Territory Country
478,20130130,20130211,20130206,11632,1,19,6,6,SO52002,4,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,41304,41316,41311,Alexandra Jenkins,9.99,Bottles and Cages,Mountain Bottle Cage,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,9.99,3.7363,6.2537,F,Accessories,Canada,Canada
477,20130130,20130211,20130206,11632,1,19,6,6,SO52002,5,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41304,41316,41311,Alexandra Jenkins,4.99,Bottles and Cages,Water Bottle - 30 oz.,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,4.99,1.8663,3.1237,F,Accessories,Canada,Canada
537,20130130,20130211,20130206,15507,1,19,6,6,SO52003,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,41304,41316,41311,Hailey Campbell,35,Tires and Tubes,HL Mountain Tire,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,35,13.09,21.91,F,Accessories,Canada,Canada
528,20130130,20130211,20130206,15507,1,19,6,6,SO52003,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41304,41316,41311,Hailey Campbell,4.99,Tires and Tubes,Mountain Tire Tube,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,4.99,1.8663,3.1237,F,Accessories,Canada,Canada
483,20130130,20130211,20130206,15507,1,19,6,6,SO52003,3,1,1,120,120,0,0,44.88,44.88,120,9.6,3,41304,41316,41311,Hailey Campbell,120,Bike Racks,Hitch Rack - 4-Bike,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,120,44.88,75.12,F,Accessories,Canada,Canada
597,20130130,20130211,20130206,15562,1,100,1,1,SO52004,1,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,41304,41316,41311,Kaitlyn James,539.99,Mountain Bikes,"Mountain-500 Black, 42",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,539.99,294.5797,245.4103,F,CM ,Northwest,United States
535,20130130,20130211,20130206,15562,1,100,1,1,SO52004,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,41304,41316,41311,Kaitlyn James,24.99,Tires and Tubes,LL Mountain Tire,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,24.99,9.3463,15.6437,F,Accessories,Northwest,United States
598,20130130,20130211,20130206,21652,1,19,6,6,SO52005,1,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,41304,41316,41311,Julia Bell,539.99,Mountain Bikes,"Mountain-500 Black, 44",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,539.99,294.5797,245.4103,F,CM ,Canada,Canada
485,20130130,20130211,20130206,21652,1,19,6,6,SO52005,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,41304,41316,41311,Julia Bell,21.98,Fenders,Fender Set - Mountain,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,21.98,8.2205,13.7595,F,Accessories,Canada,Canada
222,20130130,20130211,20130206,21652,1,19,6,6,SO52005,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41304,41316,41311,Julia Bell,34.99,Helmets,"Sport-100 Helmet, Blue",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,34.99,13.0863,21.9037,F,Accessories,Canada,Canada
376,20130130,20130211,20130206,20204,1,100,4,4,SO52006,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,41304,41316,41311,Renee Carlson,2443.35,Road Bikes,"Road-250 Black, 48",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,2443.35,1554.9479,888.4021,F,CM ,Southwest,United States
540,20130130,20130211,20130206,20204,1,100,4,4,SO52006,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,41304,41316,41311,Renee Carlson,32.6,Tires and Tubes,HL Road Tire,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,32.6,12.1924,20.4076,F,Accessories,Southwest,United States
588,20130130,20130211,20130206,13883,2,100,4,4,SO52007,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,41304,41316,41311,Brandon Lal,769.49,Mountain Bikes,"Mountain-400-W Silver, 40",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,769.49,419.7784,349.7116,M,CM ,Southwest,United States
476,20130130,20130211,20130206,13883,1,100,4,4,SO52007,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,41304,41316,41311,Brandon Lal,69.99,Shorts,"Women's Mountain Shorts, L",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,69.99,26.1763,43.8137,M,Clothing,Southwest,United States
363,20130130,20130211,20130206,11818,1,100,4,4,SO52008,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,41304,41316,41311,Daniel Garcia,2294.99,Mountain Bikes,"Mountain-200 Black, 46",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,2294.99,1251.9813,1043.0087,M,CM ,Southwest,United States
485,20130130,20130211,20130206,11818,1,100,4,4,SO52008,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,41304,41316,41311,Daniel Garcia,21.98,Fenders,Fender Set - Mountain,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,21.98,8.2205,13.7595,M,Accessories,Southwest,United States
231,20130130,20130211,20130206,11818,1,100,4,4,SO52008,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,41304,41316,41311,Daniel Garcia,49.99,Jerseys,"Long-Sleeve Logo Jersey, M",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,49.99,38.4923,11.4977,M,Clothing,Southwest,United States
482,20130130,20130211,20130206,11818,1,100,4,4,SO52008,4,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,41304,41316,41311,Daniel Garcia,8.99,Socks,"Racing Socks, L",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,8.99,3.3623,5.6277,M,Clothing,Southwest,United States
361,20130130,20130211,20130206,11830,1,100,4,4,SO52009,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,41304,41316,41311,Taylor Garcia,2294.99,Mountain Bikes,"Mountain-200 Black, 42",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,2294.99,1251.9813,1043.0087,F,CM ,Southwest,United States
485,20130130,20130211,20130206,11830,1,100,4,4,SO52009,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,41304,41316,41311,Taylor Garcia,21.98,Fenders,Fender Set - Mountain,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,21.98,8.2205,13.7595,F,Accessories,Southwest,United States
222,20130130,20130211,20130206,11830,1,100,4,4,SO52009,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41304,41316,41311,Taylor Garcia,34.99,Helmets,"Sport-100 Helmet, Blue",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,34.99,13.0863,21.9037,F,Accessories,Southwest,United States
363,20130130,20130211,20130206,11323,1,100,4,4,SO52010,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,41304,41316,41311,Jose Patterson,2294.99,Mountain Bikes,"Mountain-200 Black, 46",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,2294.99,1251.9813,1043.0087,M,CM ,Southwest,United States
528,20130130,20130211,20130206,11323,1,100,4,4,SO52010,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41304,41316,41311,Jose Patterson,4.99,Tires and Tubes,Mountain Tire Tube,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Southwest,United States
537,20130130,20130211,20130206,11323,1,100,4,4,SO52010,3,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,41304,41316,41311,Jose Patterson,35,Tires and Tubes,HL Mountain Tire,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,35,13.09,21.91,M,Accessories,Southwest,United States
480,20130130,20130211,20130206,11323,1,100,4,4,SO52010,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,41304,41316,41311,Jose Patterson,2.29,Tires and Tubes,Patch Kit/8 Patches,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,2.29,0.8565,1.4335,M,Accessories,Southwest,United States
486,20130130,20130211,20130206,11323,1,100,4,4,SO52010,5,1,1,159,159,0,0,59.466,59.466,159,12.72,3.975,41304,41316,41311,Jose Patterson,159,Bike Stands,All-Purpose Bike Stand,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,159,59.466,99.534,M,Accessories,Southwest,United States
353,20130130,20130211,20130206,12053,1,100,4,4,SO52011,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,41304,41316,41311,Cedric Gao,2319.99,Mountain Bikes,"Mountain-200 Silver, 38",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,2319.99,1265.6195,1054.3705,M,CM ,Southwest,United States
528,20130130,20130211,20130206,12053,1,100,4,4,SO52011,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41304,41316,41311,Cedric Gao,4.99,Tires and Tubes,Mountain Tire Tube,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Southwest,United States
537,20130130,20130211,20130206,12053,1,100,4,4,SO52011,3,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,41304,41316,41311,Cedric Gao,35,Tires and Tubes,HL Mountain Tire,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,35,13.09,21.91,M,Accessories,Southwest,United States
214,20130130,20130211,20130206,12053,1,100,4,4,SO52011,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41304,41316,41311,Cedric Gao,34.99,Helmets,"Sport-100 Helmet, Red",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,34.99,13.0863,21.9037,M,Accessories,Southwest,United States
568,20130130,20130211,20130206,14150,1,98,10,10,SO52012,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,41304,41316,41311,Billy Munoz,742.35,Touring Bikes,"Touring-3000 Yellow, 44",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,742.35,461.4448,280.9052,M,CM ,United Kingdom,United Kingdom
217,20130130,20130211,20130206,14150,1,98,10,10,SO52012,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41304,41316,41311,Billy Munoz,34.99,Helmets,"Sport-100 Helmet, Black",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,34.99,13.0863,21.9037,M,Accessories,United Kingdom,United Kingdom
571,20130130,20130211,20130206,13260,1,100,8,8,SO52013,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,41304,41316,41311,James Flores,742.35,Touring Bikes,"Touring-3000 Yellow, 58",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,742.35,461.4448,280.9052,M,CM ,Germany,Germany
225,20130130,20130211,20130206,13260,1,100,8,8,SO52013,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,41304,41316,41311,James Flores,8.99,Caps,AWC Logo Cap,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,8.99,6.9223,2.0677,M,Clothing,Germany,Germany
588,20130130,20130211,20130206,16664,1,6,9,9,SO52014,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,41304,41316,41311,Sophia Nelson,769.49,Mountain Bikes,"Mountain-400-W Silver, 40",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,769.49,419.7784,349.7116,F,CM ,Australia,Australia
536,20130130,20130211,20130206,16664,1,6,9,9,SO52014,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,41304,41316,41311,Sophia Nelson,29.99,Tires and Tubes,ML Mountain Tire,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,29.99,11.2163,18.7737,F,Accessories,Australia,Australia
605,20130130,20130211,20130206,22282,1,100,1,1,SO52015,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,41304,41316,41311,Jonathan Hughes,539.99,Road Bikes,"Road-750 Black, 48",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,539.99,343.6496,196.3404,M,CM ,Northwest,United States
214,20130130,20130211,20130206,22282,1,100,1,1,SO52015,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41304,41316,41311,Jonathan Hughes,34.99,Helmets,"Sport-100 Helmet, Red",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,34.99,13.0863,21.9037,M,Accessories,Northwest,United States
382,20130130,20130211,20130206,19403,1,100,4,4,SO52016,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,41304,41316,41311,Morgan Cook,1120.49,Road Bikes,"Road-550-W Yellow, 38",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,1120.49,713.0798,407.4102,F,CM ,Southwest,United States
222,20130130,20130211,20130206,19403,1,100,4,4,SO52016,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41304,41316,41311,Morgan Cook,34.99,Helmets,"Sport-100 Helmet, Blue",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,34.99,13.0863,21.9037,F,Accessories,Southwest,United States
561,20130130,20130211,20130206,12131,1,100,7,7,SO52017,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,41304,41316,41311,Randall Dominguez,2384.07,Touring Bikes,"Touring-1000 Yellow, 46",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,2384.07,1481.9379,902.1321,M,CM ,France,France
541,20130130,20130211,20130206,12131,1,100,7,7,SO52017,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,41304,41316,41311,Randall Dominguez,28.99,Tires and Tubes,Touring Tire,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,28.99,10.8423,18.1477,M,Accessories,France,France
530,20130130,20130211,20130206,12131,1,100,7,7,SO52017,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41304,41316,41311,Randall Dominguez,4.99,Tires and Tubes,Touring Tire Tube,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,4.99,1.8663,3.1237,M,Accessories,France,France
480,20130130,20130211,20130206,12131,1,100,7,7,SO52017,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,41304,41316,41311,Randall Dominguez,2.29,Tires and Tubes,Patch Kit/8 Patches,01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,2.29,0.8565,1.4335,M,Accessories,France,France
376,20130130,20130211,20130206,18470,1,6,9,9,SO52018,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,41304,41316,41311,Jennifer Taylor,2443.35,Road Bikes,"Road-250 Black, 48",01/30/2013,2013,1,January,Q1,2013-Jan,3,Wednesday,10,Q4,2443.35,1554.9479,888.4021,F,CM ,Australia,Australia
382,20130129,20130210,20130205,24611,1,6,9,9,SO51922,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,41303,41315,41310,Pedro Suarez,1120.49,Road Bikes,"Road-550-W Yellow, 38",01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,1120.49,713.0798,407.4102,M,CM ,Australia,Australia
471,20130129,20130210,20130205,24611,1,6,9,9,SO51922,2,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,41303,41315,41310,Pedro Suarez,63.5,Vests,"Classic Vest, S",01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,63.5,23.749,39.751,M,Clothing,Australia,Australia
222,20130129,20130210,20130205,24611,1,6,9,9,SO51922,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41303,41315,41310,Pedro Suarez,34.99,Helmets,"Sport-100 Helmet, Blue",01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,34.99,13.0863,21.9037,M,Accessories,Australia,Australia
355,20130129,20130210,20130205,11420,1,100,7,7,SO51923,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,41303,41315,41310,Jordan Turner,2319.99,Mountain Bikes,"Mountain-200 Silver, 42",01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,2319.99,1265.6195,1054.3705,M,CM ,France,France
485,20130129,20130210,20130205,11420,1,100,7,7,SO51923,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,41303,41315,41310,Jordan Turner,21.98,Fenders,Fender Set - Mountain,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,21.98,8.2205,13.7595,M,Accessories,France,France
222,20130129,20130210,20130205,11420,1,100,7,7,SO51923,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41303,41315,41310,Jordan Turner,34.99,Helmets,"Sport-100 Helmet, Blue",01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,34.99,13.0863,21.9037,M,Accessories,France,France
484,20130129,20130210,20130205,28607,1,100,1,1,SO51924,1,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,41303,41315,41310,Hunter Sharma,7.95,Cleaners,Bike Wash - Dissolver,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,7.95,2.9733,4.9767,M,Accessories,Northwest,United States
479,20130129,20130210,20130205,11091,1,19,6,6,SO51925,1,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,41303,41315,41310,Dalton Perez,8.99,Bottles and Cages,Road Bottle Cage,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,8.99,3.3623,5.6277,M,Accessories,Canada,Canada
477,20130129,20130210,20130205,11091,1,19,6,6,SO51925,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41303,41315,41310,Dalton Perez,4.99,Bottles and Cages,Water Bottle - 30 oz.,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Canada,Canada
539,20130129,20130210,20130205,14557,1,6,9,9,SO51926,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,41303,41315,41310,Mathew Sanz,24.99,Tires and Tubes,ML Road Tire,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,24.99,9.3463,15.6437,M,Accessories,Australia,Australia
529,20130129,20130210,20130205,14557,1,6,9,9,SO51926,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,41303,41315,41310,Mathew Sanz,3.99,Tires and Tubes,Road Tire Tube,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,3.99,1.4923,2.4977,M,Accessories,Australia,Australia
214,20130129,20130210,20130205,14557,1,6,9,9,SO51926,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41303,41315,41310,Mathew Sanz,34.99,Helmets,"Sport-100 Helmet, Red",01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,34.99,13.0863,21.9037,M,Accessories,Australia,Australia
528,20130129,20130210,20130205,25811,1,6,9,9,SO51927,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41303,41315,41310,Miguel Wright,4.99,Tires and Tubes,Mountain Tire Tube,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Australia,Australia
485,20130129,20130210,20130205,25811,1,6,9,9,SO51927,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,41303,41315,41310,Miguel Wright,21.98,Fenders,Fender Set - Mountain,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,21.98,8.2205,13.7595,M,Accessories,Australia,Australia
222,20130129,20130210,20130205,25811,1,6,9,9,SO51927,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41303,41315,41310,Miguel Wright,34.99,Helmets,"Sport-100 Helmet, Blue",01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,34.99,13.0863,21.9037,M,Accessories,Australia,Australia
465,20130129,20130210,20130205,25811,1,6,9,9,SO51927,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,41303,41315,41310,Miguel Wright,24.49,Gloves,"Half-Finger Gloves, M",01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,24.49,9.1593,15.3307,M,Clothing,Australia,Australia
478,20130129,20130210,20130205,29307,1,6,9,9,SO51928,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,41303,41315,41310,Ross Malhotra,9.99,Bottles and Cages,Mountain Bottle Cage,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,9.99,3.7363,6.2537,M,Accessories,Australia,Australia
477,20130129,20130210,20130205,29307,1,6,9,9,SO51928,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41303,41315,41310,Ross Malhotra,4.99,Bottles and Cages,Water Bottle - 30 oz.,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Australia,Australia
489,20130129,20130210,20130205,17062,1,6,9,9,SO51929,1,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,41303,41315,41310,Christy Lu,53.99,Jerseys,"Short-Sleeve Classic Jersey, M",01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,53.99,41.5723,12.4177,F,Clothing,Australia,Australia
214,20130129,20130210,20130205,15766,1,6,9,9,SO51930,1,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,41303,41315,41310,Priscilla Black,34.99,Helmets,"Sport-100 Helmet, Red",01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,34.99,13.0863,21.9037,F,Accessories,Australia,Australia
484,20130129,20130210,20130205,13615,1,6,9,9,SO51931,1,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,41303,41315,41310,Jacquelyn Rowe,7.95,Cleaners,Bike Wash - Dissolver,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,7.95,2.9733,4.9767,F,Accessories,Australia,Australia
225,20130129,20130210,20130205,12098,1,100,1,1,SO51932,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,41303,41315,41310,Grace Clark,8.99,Caps,AWC Logo Cap,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,8.99,6.9223,2.0677,F,Clothing,Northwest,United States
529,20130129,20130210,20130205,11276,1,19,6,6,SO51933,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,41303,41315,41310,Nancy Chapman,3.99,Tires and Tubes,Road Tire Tube,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,3.99,1.4923,2.4977,F,Accessories,Canada,Canada
539,20130129,20130210,20130205,11276,1,19,6,6,SO51933,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,41303,41315,41310,Nancy Chapman,24.99,Tires and Tubes,ML Road Tire,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,24.99,9.3463,15.6437,F,Accessories,Canada,Canada
480,20130129,20130210,20130205,11276,1,19,6,6,SO51933,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,41303,41315,41310,Nancy Chapman,2.29,Tires and Tubes,Patch Kit/8 Patches,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,2.29,0.8565,1.4335,F,Accessories,Canada,Canada
529,20130129,20130210,20130205,28237,1,100,4,4,SO51934,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,41303,41315,41310,Hailey Foster,3.99,Tires and Tubes,Road Tire Tube,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,3.99,1.4923,2.4977,F,Accessories,Southwest,United States
538,20130129,20130210,20130205,28237,1,100,4,4,SO51934,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,41303,41315,41310,Hailey Foster,21.49,Tires and Tubes,LL Road Tire,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,21.49,8.0373,13.4527,F,Accessories,Southwest,United States
484,20130129,20130210,20130205,28237,1,100,4,4,SO51934,3,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,41303,41315,41310,Hailey Foster,7.95,Cleaners,Bike Wash - Dissolver,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,7.95,2.9733,4.9767,F,Accessories,Southwest,United States
541,20130129,20130210,20130205,26584,1,100,1,1,SO51935,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,41303,41315,41310,Benjamin Alexander,28.99,Tires and Tubes,Touring Tire,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,28.99,10.8423,18.1477,M,Accessories,Northwest,United States
530,20130129,20130210,20130205,26584,1,100,1,1,SO51935,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,41303,41315,41310,Benjamin Alexander,4.99,Tires and Tubes,Touring Tire Tube,01/29/2013,2013,1,January,Q1,2013-Jan,2,Tuesday,10,Q4,4.99,1.8663,3.1237,M,Accessories,Northwest,United States
